4.722222222222222	100
4.642857142857143	100
4.545454545454545	100
4.444444444444445	100
4.411764705882353	100
4.375	100
4.642857142857143	100
4.444444444444445	100
4.642857142857143	100
4.666666666666667	100
5.0	100
4.642857142857143	100
4.0	100
5.0	100
5.0	100
5.0	100
2.2727272727272725	100
5.0	100
4.53125	100
4.666666666666667	100
4.666666666666667	100
3.75	100
5.0	100
5.0	100
4.375	100
4.761904761904762	100
4.375	100
5.0	100
5.0	100
4.090909090909091	100
4.8	100
4.615384615384616	100
4.444444444444445	100
4.583333333333333	100
4.6875	100
4.166666666666667	100
4.705882352941177	100
5.0	100
3.9655172413793105	100
4.72972972972973	100
4.411764705882353	100
5.0	100
5.0	100
4.137931034482759	100
4.6875	100
4.25	100
5.0	100
4.444444444444445	100
5.0	100
4.6875	100
3.75	100
4.090909090909091	100
4.5	100
4.166666666666667	100
4.166666666666667	100
5.0	100
5.0	100
4.0	100
4.2105263157894735	100
3.8	100
3.5999999999999996	100
5.0	100
4.642857142857143	100
4.615384615384616	100
5.0	100
5.0	100
4.864864864864865	100
4.722222222222222	100
5.0	100
5.0	100
4.545454545454545	100
5.0	100
4.814814814814815	100
5.0	100
4.772727272727273	100
5.0	100
5.0	100
4.411764705882353	100
4.166666666666667	100
5.0	100
4.2105263157894735	100
4.411764705882353	100
5.0	100
4.594594594594595	100
4.411764705882353	100
5.0	100
5.0	100
4.444444444444445	100
5.0	100
5.0	100
4.3478260869565215	100
4.583333333333333	100
2.0833333333333335	100
4.285714285714286	100
4.285714285714286	100
5.0	100
4.166666666666667	100
4.642857142857143	100
5.0	100
5.0	100
4.166666666666667	100
4.166666666666667	100
4.0	100
5.0	100
5.0	100
5.0	100
4.166666666666667	100
4.6875	100
4.861111111111111	100
4.473684210526316	100
5.0	100
3.333333333333333	100
4.75	100
4.615384615384616	100
5.0	100
4.444444444444445	100
5.0	100
5.0	100
5.0	100
3.5	100
4.0	100
5.0	100
4.0	100
4.411764705882353	100
4.7368421052631575	100
5.0	100
4.333333333333334	100
5.0	100
5.0	100
4.5	100
4.772727272727273	100
4.583333333333333	100
5.0	100
4.5	100
4.772727272727273	100
4.772727272727273	100
4.230769230769231	100
4.0625	100
3.8461538461538463	100
4.6875	100
4.375	100
4.666666666666667	100
4.583333333333333	100
4.523809523809524	100
4.545454545454545	100
5.0	100
2.7777777777777777	100
5.0	100
5.0	100
5.0	100
4.666666666666667	100
0.0	100
5.0	100
5.0	100
4.677419354838709	100
4.166666666666667	100
5.0	100
5.0	100
4.7368421052631575	100
4.375	100
4.545454545454545	100
5.0	100
5.0	100
5.0	100
4.166666666666667	100
5.0	100
5.0	100
5.0	100
4.523809523809524	100
4.166666666666667	100
1.875	100
0.0	100
4.583333333333333	100
5.0	100
5.0	100
4.821428571428571	100
2.2222222222222223	100
4.444444444444445	100
5.0	100
5.0	100
4.0476190476190474	100
4.545454545454545	100
5.0	100
5.0	100
4.5	100
3.333333333333333	100
5.0	100
5.0	100
3.8461538461538463	100
3.75	100
5.0	100
4.6875	100
4.583333333333333	100
5.0	100
4.5	100
3.75	100
3.75	100
4.166666666666667	100
3.6538461538461537	100
4.772727272727273	100
3.75	100
3.333333333333333	100
4.0	100
4.642857142857143	100
3.125	100
4.473684210526316	100
4.285714285714286	100
5.0	100
5.0	100
4.705882352941177	100
3.333333333333333	100
5.0	100
5.0	100
5.0	100
4.814814814814815	100
5.0	100
4.72972972972973	100
4.375	100
5.0	100
3.75	100
5.0	100
4.038461538461538	100
5.0	100
4.375	100
4.166666666666667	100
5.0	100
5.0	100
5.0	100
5.0	100
4.166666666666667	100
5.0	100
5.0	100
5.0	100
4.166666666666667	100
3.1818181818181817	100
5.0	100
0.0	100
4.666666666666667	100
4.411764705882353	100
3.75	100
4.615384615384616	100
4.444444444444445	100
4.583333333333333	100
4.666666666666667	100
5.0	100
4.166666666666667	100
3.75	100
5.0	100
3.75	100
3.75	100
5.0	100
4.166666666666667	100
4.482758620689655	100
4.6000000000000005	100
4.583333333333333	100
5.0	100
4.166666666666667	100
5.0	100
2.7777777777777777	100
5.0	100
5.0	100
2.8125	100
5.0	100
3.8235294117647056	100
4.545454545454545	100
4.3478260869565215	100
5.0	100
4.0	100
4.6875	100
4.5	100
4.375	100
4.0	100
4.583333333333333	100
4.166666666666667	100
4.594594594594595	100
5.0	100
4.615384615384616	100
3.333333333333333	100
4.166666666666667	100
5.0	100
4.482758620689655	100
4.375	100
3.6363636363636367	100
3.333333333333333	100
3.6666666666666665	100
5.0	100
4.25	100
4.761904761904762	100
5.0	100
3.055555555555556	100
5.0	100
3.5714285714285716	100
5.0	100
5.0	100
5.0	100
0.0	100
4.230769230769231	100
4.583333333333333	100
5.0	100
4.2592592592592595	100
4.5	100
4.285714285714286	100
3.333333333333333	100
4.642857142857143	100
4.0	100
3.0	100
4.375	100
4.705882352941177	100
5.0	100
5.0	100
5.0	100
4.642857142857143	100
5.0	100
5.0	100
4.583333333333333	100
4.130434782608695	100
5.0	100
5.0	100
5.0	100
3.6363636363636367	100
5.0	100
5.0	100
4.166666666666667	100
4.5	100
3.333333333333333	100
4.230769230769231	100
4.5	100
4.473684210526316	100
4.2	100
5.0	100
4.166666666666667	100
5.0	100
4.285714285714286	100
5.0	100
0.0	100
5.0	100
5.0	100
4.545454545454545	100
4.677419354838709	100
5.0	100
4.666666666666667	100
4.411764705882353	100
4.761904761904762	100
4.25	100
5.0	100
4.6875	100
5.0	100
5.0	100
5.0	100
4.615384615384616	100
5.0	100
3.958333333333333	100
5.0	100
4.722222222222222	100
4.444444444444445	100
5.0	100
4.6875	100
5.0	100
3.8095238095238093	100
4.615384615384616	100
4.6875	100
4.285714285714286	100
5.0	100
5.0	100
4.615384615384616	100
5.0	100
5.0	100
4.565217391304348	100
3.75	100
4.545454545454545	100
5.0	100
4.285714285714286	100
5.0	100
2.5	100
4.642857142857143	100
4.666666666666667	100
4.5	100
4.642857142857143	100
4.354838709677419	100
4.583333333333333	100
5.0	100
4.7368421052631575	100
4.310344827586206	100
5.0	100
5.0	100
4.761904761904762	100
3.888888888888889	100
5.0	100
4.375	100
4.666666666666667	100
4.615384615384616	100
3.75	100
5.0	100
4.545454545454545	100
5.0	100
4.230769230769231	100
3.1818181818181817	100
4.75	100
5.0	100
4.864864864864865	100
5.0	100
5.0	100
4.5	100
4.583333333333333	100
5.0	100
4.375	100
4.722222222222222	100
4.6875	100
5.0	100
4.615384615384616	100
4.0	100
5.0	100
5.0	100
5.0	100
4.72972972972973	100
4.772727272727273	100
4.545454545454545	100
4.6875	100
4.7368421052631575	100
4.375	100
5.0	100
2.5	100
4.0	100
5.0	100
4.5	100
5.0	100
5.0	100
5.0	100
4.642857142857143	100
5.0	100
4.444444444444445	100
5.0	100
4.166666666666667	100
4.166666666666667	100
4.230769230769231	100
4.464285714285714	100
4.523809523809524	100
4.761904761904762	100
3.6764705882352944	100
5.0	100
5.0	100
4.615384615384616	100
4.642857142857143	100
4.615384615384616	100
5.0	100
4.375	100
5.0	100
4.166666666666667	100
5.0	100
4.782608695652174	100
4.615384615384616	100
4.6875	100
4.615384615384616	100
4.545454545454545	100
5.0	100
4.25	100
5.0	100
5.0	100
5.0	100
4.444444444444445	100
5.0	100
4.285714285714286	100
4.166666666666667	100
4.545454545454545	100
5.0	100
4.761904761904762	100
4.166666666666667	100
4.722222222222222	100
5.0	100
4.444444444444445	100
5.0	100
4.166666666666667	100
4.8076923076923075	100
4.375	100
4.375	100
4.655172413793103	100
4.444444444444445	100
5.0	100
5.0	100
5.0	100
4.2	100
5.0	100
5.0	100
5.0	100
5.0	100
4.090909090909091	100
5.0	100
5.0	100
4.117647058823529	100
4.857142857142857	100
4.743589743589744	100
5.0	100
3.9285714285714284	100
4.6000000000000005	100
2.9411764705882355	100
5.0	100
3.275862068965517	100
3.6666666666666665	100
4.117647058823529	100
4.090909090909091	100
4.565217391304348	100
5.0	100
5.0	100
4.722222222222222	100
4.285714285714286	100
4.7368421052631575	100
5.0	100
4.722222222222222	100
4.444444444444445	100
4.375	100
5.0	100
4.375	100
3.75	100
4.7368421052631575	100
4.0	100
4.444444444444445	100
4.2105263157894735	100
4.444444444444445	100
3.75	100
4.166666666666667	100
5.0	100
5.0	100
4.0	100
5.0	100
